latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-17.8233,130.3037,334.1,1,1,1/11/2000,0155,Terra,MODIS,52,6.2,316.2,12.3,D,0
-17.8324,130.3023,336.5,1,1,1/11/2000,0155,Terra,MODIS,72,6.2,317.3,15.2,D,0
-17.8621,130.4453,337,1,1,1/11/2000,0155,Terra,MODIS,71,6.2,314.7,18,D,0
-17.8677,130.4282,335,1,1,1/11/2000,0155,Terra,MODIS,59,6.2,316.3,13.8,D,0
-17.8691,130.4378,336.1,1,1,1/11/2000,0155,Terra,MODIS,64,6.2,315.9,16.4,D,0
-17.8741,130.4075,336.3,1,1,1/11/2000,0155,Terra,MODIS,56,6.2,315.9,15,D,0
-17.8755,130.4171,342,1,1,1/11/2000,0155,Terra,MODIS,83,6.2,316.5,25.2,D,0
-17.891,130.3951,331.4,1,1,1/11/2000,0155,Terra,MODIS,55,6.2,316,11,D,0
-17.9595,130.8851,370.3,1.1,1,1/11/2000,0155,Terra,MODIS,100,6.2,316.3,105.3,D,0
-17.9609,130.8951,338.7,1.1,1,1/11/2000,0155,Terra,MODIS,78,6.2,312,22.6,D,0
-17.9646,130.8538,346,1.1,1,1/11/2000,0155,Terra,MODIS,88,6.2,315.2,34.2,D,0
-17.966,130.8638,401.2,1.1,1,1/11/2000,0155,Terra,MODIS,100,6.2,321.8,259,D,0
-17.9674,130.8737,384.3,1.1,1,1/11/2000,0155,Terra,MODIS,100,6.2,318.5,163.5,D,0
-17.9688,130.8837,415.9,1.1,1,1/11/2000,0155,Terra,MODIS,100,6.2,323.4,371.9,D,0
-17.9702,130.8937,360.7,1.1,1,1/11/2000,0155,Terra,MODIS,100,6.2,314.5,73.8,D,0
-18.824,138.1195,328.9,3.3,1.7,1/11/2000,0155,Terra,MODIS,73,6.2,298.3,90,D,0
-17.9725,130.8425,357.5,1.1,1,1/11/2000,0155,Terra,MODIS,98,6.2,317.4,60,D,0
-17.9739,130.8524,398.4,1.1,1,1/11/2000,0155,Terra,MODIS,100,6.2,324,238.5,D,0
-17.9753,130.8624,366.8,1.1,1,1/11/2000,0155,Terra,MODIS,100,6.2,320.7,90.2,D,0
-17.9766,130.8724,333.3,1.1,1,1/11/2000,0155,Terra,MODIS,66,6.2,315.7,12.9,D,0
-17.9776,130.8113,424.4,1.1,1,1/11/2000,0155,Terra,MODIS,100,6.2,328.3,440.8,D,0
-17.9789,130.8213,418.5,1.1,1,1/11/2000,0155,Terra,MODIS,100,6.2,327.8,386.9,D,0
-17.9803,130.8312,353.4,1.1,1,1/11/2000,0155,Terra,MODIS,95,6.2,319.6,48.5,D,0
-17.9831,130.8511,342.4,1.1,1,1/11/2000,0155,Terra,MODIS,76,6.2,318,25.1,D,0
-17.984,130.7901,354.1,1.1,1,1/11/2000,0155,Terra,MODIS,95,6.2,318.4,50.5,D,0
-17.9854,130.8001,341,1.1,1,1/11/2000,0155,Terra,MODIS,77,6.2,319.5,21.2,D,0
-17.9868,130.81,345.2,1.1,1,1/11/2000,0155,Terra,MODIS,87,6.2,320.4,27.6,D,0
-17.9882,130.8199,340.7,1.1,1,1/11/2000,0155,Terra,MODIS,81,6.2,320.1,19,D,0
-17.9896,130.8298,335.5,1.1,1,1/11/2000,0155,Terra,MODIS,59,6.2,318.7,11.6,D,0
-17.9932,130.7888,335.4,1.1,1,1/11/2000,0155,Terra,MODIS,60,6.2,320,12.6,D,0
-18.0206,130.799,341.6,1.1,1,1/11/2000,0155,Terra,MODIS,83,6.2,318.8,23.9,D,0
-18.0247,130.8288,334.3,1.1,1,1/11/2000,0155,Terra,MODIS,41,6.2,317.7,11.6,D,0
-18.9312,138.2942,333.2,3.4,1.7,1/11/2000,0155,Terra,MODIS,79,6.2,299.3,122.6,D,0
-18.9343,138.3264,322.8,3.4,1.7,1/11/2000,0155,Terra,MODIS,45,6.2,298.2,53.9,D,0
-18.9468,138.2925,335.7,3.4,1.7,1/11/2000,0155,Terra,MODIS,82,6.2,299.6,136.7,D,0
-18.95,138.3247,359.1,3.4,1.7,1/11/2000,0155,Terra,MODIS,99,6.2,299.3,420.6,D,0
-17.79,128.879,330.9,1,1,1/11/2000,0155,Terra,MODIS,34,6.2,314.9,7.8,D,0
-18.9625,138.2908,342.1,3.4,1.7,1/11/2000,0155,Terra,MODIS,88,6.2,300,196,D,0
-18.9656,138.323,361.5,3.4,1.7,1/11/2000,0155,Terra,MODIS,100,6.2,298.7,457.2,D,0
-17.799,128.8775,363.9,1,1,1/11/2000,0155,Terra,MODIS,100,6.2,318.8,74.1,D,0
-17.8004,128.8869,340.2,1,1,1/11/2000,0155,Terra,MODIS,79,6.2,317.5,20.1,D,0
-17.8032,128.9058,333.4,1,1,1/11/2000,0155,Terra,MODIS,42,6.2,317.9,9.9,D,0
-17.8046,128.9152,342,1,1,1/11/2000,0155,Terra,MODIS,84,6.2,318.4,23.6,D,0
-18.9781,138.2892,322.9,3.4,1.7,1/11/2000,0155,Terra,MODIS,35,6.2,298.8,52.3,D,0
-18.9906,138.2558,326.6,3.4,1.7,1/11/2000,0155,Terra,MODIS,66,6.2,296.8,71.9,D,0
-18.9938,138.2878,324.1,3.4,1.7,1/11/2000,0155,Terra,MODIS,47,6.2,297.6,59.6,D,0
-17.8234,128.8575,336.4,1,1,1/11/2000,0155,Terra,MODIS,52,6.2,319.1,13.3,D,0
-18.9569,138.2842,329,3.4,1.7,1/11/2000,0155,Terra,MODIS,46,6.2,300.1,86.5,D,0
-18.9599,138.3165,367.2,3.4,1.7,1/11/2000,0155,Terra,MODIS,100,6.2,300.3,562.9,D,0
-18.9628,138.3489,325.2,3.4,1.7,1/11/2000,0155,Terra,MODIS,61,6.2,295.8,80.2,D,0
-18.9755,138.3148,333.4,3.4,1.7,1/11/2000,0155,Terra,MODIS,78,6.2,298,131,D,0
-17.8513,128.9206,335.1,1,1,1/11/2000,0155,Terra,MODIS,66,6.2,320,10.3,D,0
-18.9852,138.2492,322.3,3.4,1.7,1/11/2000,0155,Terra,MODIS,47,6.2,297.2,46.8,D,0
-18.9882,138.2811,330.3,3.4,1.7,1/11/2000,0155,Terra,MODIS,76,6.2,298.2,105,D,0
-17.6841,126.8713,330.8,1.2,1.1,1/11/2000,0155,Terra,MODIS,51,6.2,311.4,11,D,0
-18.0454,128.9254,345.9,1,1,1/11/2000,0155,Terra,MODIS,88,6.2,318.2,31,D,0
-18.071,128.9117,336.8,1,1,1/11/2000,0155,Terra,MODIS,61,6.2,318.2,14.2,D,0
-18.0822,128.987,335.9,1,1,1/11/2000,0155,Terra,MODIS,65,6.2,318.3,11.7,D,0
-18.0912,128.9856,334.9,1,1,1/11/2000,0155,Terra,MODIS,59,6.2,319.5,10.5,D,0
-18.2945,128.867,333.6,1,1,1/11/2000,0155,Terra,MODIS,68,6.2,318.5,11.3,D,0
-18.2959,128.8764,335,1,1,1/11/2000,0155,Terra,MODIS,72,6.2,317.7,13.1,D,0
-18.3591,128.9918,340.8,1,1,1/11/2000,0155,Terra,MODIS,82,6.2,313.6,26.1,D,0
-18.3605,129.0012,341.7,1,1,1/11/2000,0155,Terra,MODIS,83,6.2,314.6,27.3,D,0
-18.3667,128.9809,332.8,1,1,1/11/2000,0155,Terra,MODIS,51,6.2,313.2,12.7,D,0
-18.3681,128.9904,338.9,1,1,1/11/2000,0155,Terra,MODIS,79,6.2,316.7,22.4,D,0
-18.3757,128.9795,338.7,1,1,1/11/2000,0155,Terra,MODIS,78,6.2,317,20.8,D,0
-18.3464,128.6002,332.3,1,1,1/11/2000,0155,Terra,MODIS,67,6.2,316.2,10.8,D,0
-18.3792,128.6338,339.5,1,1,1/11/2000,0155,Terra,MODIS,81,6.2,317.6,23.5,D,0
-18.3868,128.6229,343.4,1,1,1/11/2000,0155,Terra,MODIS,86,6.2,317.6,27.8,D,0
-18.3883,128.6324,339.1,1,1,1/11/2000,0155,Terra,MODIS,81,6.2,316.4,21.8,D,0
-18.3787,128.5073,334.2,1,1,1/11/2000,0155,Terra,MODIS,48,6.2,315.4,12.3,D,0
-18.4918,129.2051,337.7,1,1,1/11/2000,0155,Terra,MODIS,78,6.2,316.8,16.2,D,0
-18.4932,129.2145,336.4,1,1,1/11/2000,0155,Terra,MODIS,71,6.2,317.2,14.9,D,0
-18.4946,129.2239,338.7,1,1,1/11/2000,0155,Terra,MODIS,76,6.2,317.2,18.7,D,0
-18.496,129.2334,345.6,1,1,1/11/2000,0155,Terra,MODIS,88,6.2,318.1,31.2,D,0
-18.4974,129.2428,331.1,1,1,1/11/2000,0155,Terra,MODIS,51,6.2,316.9,9.4,D,0
-18.468,128.9197,344.6,1,1,1/11/2000,0155,Terra,MODIS,87,6.2,317,32.9,D,0
-18.4694,128.9291,351.8,1,1,1/11/2000,0155,Terra,MODIS,94,6.2,317,48,D,0
-18.4708,128.9385,343.5,1,1,1/11/2000,0155,Terra,MODIS,86,6.2,311,32.2,D,0
-18.4762,128.9123,340,1,1,1/11/2000,0155,Terra,MODIS,82,6.2,317.9,23.5,D,0
-18.4776,128.9217,367.4,1,1,1/11/2000,0155,Terra,MODIS,100,6.2,322.6,87.8,D,0
-18.479,128.9312,364.7,1,1,1/11/2000,0155,Terra,MODIS,100,6.2,319.8,79.4,D,0
-18.4852,128.9109,340.9,1,1,1/11/2000,0155,Terra,MODIS,83,6.2,315.9,25.5,D,0
-18.4866,128.9203,370.2,1,1,1/11/2000,0155,Terra,MODIS,100,6.2,318.2,97.6,D,0
-17.9723,125.298,334,1.4,1.2,1/11/2000,0155,Terra,MODIS,54,6.2,312.8,20.2,D,0
-17.9807,125.2829,335.1,1.4,1.2,1/11/2000,0155,Terra,MODIS,74,6.2,313.4,20.2,D,0
-18.0726,125.5404,332.9,1.4,1.2,1/11/2000,0155,Terra,MODIS,28,6.2,312.3,13.7,D,0
-18.0975,125.5621,337.4,1.4,1.2,1/11/2000,0155,Terra,MODIS,52,6.2,313.2,24.2,D,0
-18.1182,125.5583,337.2,1.4,1.2,1/11/2000,0155,Terra,MODIS,76,6.2,314.4,19.8,D,0
-18.1202,125.571,340.7,1.4,1.2,1/11/2000,0155,Terra,MODIS,81,6.2,313,30.3,D,0
-18.1285,125.5765,335.1,1.3,1.2,1/11/2000,0155,Terra,MODIS,49,6.2,312.5,23.1,D,0
-18.6558,128.6968,336.2,1,1,1/11/2000,0155,Terra,MODIS,64,6.2,316.1,13.2,D,0
-18.6572,128.7063,336.4,1,1,1/11/2000,0155,Terra,MODIS,76,6.2,317.4,14.4,D,0
-18.6619,128.6764,333.3,1,1,1/11/2000,0155,Terra,MODIS,43,6.2,316.5,9.2,D,0
-18.6667,128.6465,335,1,1,1/11/2000,0155,Terra,MODIS,56,6.2,317.9,12.3,D,0
-18.6714,128.6165,332.1,1,1,1/11/2000,0155,Terra,MODIS,43,6.2,316,9.1,D,0
-18.9335,128.7688,342.7,1,1,1/11/2000,0155,Terra,MODIS,50,6.2,317.4,21.3,D,0
-18.9411,128.7579,362,1,1,1/11/2000,0155,Terra,MODIS,100,6.2,320.4,64.5,D,0
-18.9425,128.7673,349,1,1,1/11/2000,0155,Terra,MODIS,84,6.2,320.3,32.4,D,0
-18.9439,128.7768,339.4,1,1,1/11/2000,0155,Terra,MODIS,48,6.2,316.4,16.3,D,0
-18.9453,128.7863,342.4,1,1,1/11/2000,0155,Terra,MODIS,80,6.2,316.6,23.2,D,0
-18.9486,128.7469,339.4,1,1,1/11/2000,0155,Terra,MODIS,70,6.2,319.4,15.1,D,0
-18.9501,128.7564,341.4,1,1,1/11/2000,0155,Terra,MODIS,61,6.2,321.8,18.1,D,0
-18.9813,128.7805,340.7,1,1,1/11/2000,0155,Terra,MODIS,78,6.2,319.4,16.6,D,0
-18.7488,126.8549,334.7,1.1,1.1,1/11/2000,0155,Terra,MODIS,66,6.2,315,15.1,D,0
-18.6019,125.3934,349.5,1.4,1.2,1/11/2000,0155,Terra,MODIS,87,6.2,315.6,52.2,D,0
-18.604,125.4062,401.6,1.4,1.2,1/11/2000,0155,Terra,MODIS,100,6.2,319.7,369.8,D,0
-18.6062,125.419,395.2,1.4,1.2,1/11/2000,0155,Terra,MODIS,100,6.2,315.1,312.2,D,0
-19.0314,128.0747,347.8,1,1,1/11/2000,0155,Terra,MODIS,90,6.2,320.3,32.3,D,0
-19.0329,128.0843,360,1,1,1/11/2000,0155,Terra,MODIS,100,6.2,322.1,62.2,D,0
-18.608,125.3659,340.3,1.4,1.2,1/11/2000,0155,Terra,MODIS,81,6.2,313.9,30.3,D,0
-18.6123,125.3915,364.1,1.4,1.2,1/11/2000,0155,Terra,MODIS,100,6.2,312.8,114.7,D,0
-18.6144,125.4044,396,1.4,1.2,1/11/2000,0155,Terra,MODIS,100,6.2,312.6,323,D,0
-18.6165,125.4171,368.7,1.4,1.2,1/11/2000,0155,Terra,MODIS,100,6.2,307.8,138.9,D,0
-19.042,128.0828,353,1,1,1/11/2000,0155,Terra,MODIS,94,6.2,322.5,43.8,D,0
-19.0435,128.0925,352,1,1,1/11/2000,0155,Terra,MODIS,93,6.2,320.9,41.2,D,0
-19.0748,128.1764,341.6,1,1,1/11/2000,0155,Terra,MODIS,61,6.2,320.7,16.5,D,0
-19.0763,128.186,340.8,1,1,1/11/2000,0155,Terra,MODIS,48,6.2,321,17.1,D,0
-19.0824,128.1653,350.2,1,1,1/11/2000,0155,Terra,MODIS,92,6.2,322.9,31.8,D,0
-18.8388,126.5322,334.9,1.2,1.1,1/11/2000,0155,Terra,MODIS,69,6.2,314.5,17.1,D,0
-19.1244,128.2016,341.5,1,1,1/11/2000,0155,Terra,MODIS,82,6.2,319.5,18.2,D,0
-19.1807,127.9678,340.7,1,1,1/11/2000,0155,Terra,MODIS,41,6.2,318.9,13.8,D,0
-19.1898,127.9663,340.7,1,1,1/11/2000,0155,Terra,MODIS,47,6.2,321.6,15.3,D,0
-21.2304,139.5274,327.4,4.4,1.9,1/11/2000,0155,Terra,MODIS,68,6.2,299,125.2,D,0
-21.234,139.5701,330.8,4.5,1.9,1/11/2000,0155,Terra,MODIS,75,6.2,299.4,164.3,D,0
-21.231,139.5199,321.9,4.4,1.9,1/11/2000,0155,Terra,MODIS,30,6.2,298.9,68.3,D,0
-21.2343,139.5629,334.1,4.5,1.9,1/11/2000,0155,Terra,MODIS,80,6.2,299.5,197.8,D,0
-20.3984,127.1341,342.1,1.1,1,1/11/2000,0156,Terra,MODIS,63,6.2,319.3,23.7,D,0
-20.4,127.1442,341.8,1.1,1,1/11/2000,0156,Terra,MODIS,70,6.2,321.4,21.2,D,0
-20.4459,127.1511,348.7,1.1,1,1/11/2000,0156,Terra,MODIS,91,6.2,323.5,31.4,D,0
-23.1303,131.7364,348,1.3,1.1,1/11/2000,0156,Terra,MODIS,91,6.2,323.2,47,D,0
-23.1319,131.7492,368.9,1.3,1.1,1/11/2000,0156,Terra,MODIS,100,6.2,322.1,125.6,D,0
-23.1335,131.762,351,1.3,1.1,1/11/2000,0156,Terra,MODIS,94,6.2,321.9,54.9,D,0
-23.1351,131.7748,341.4,1.3,1.1,1/11/2000,0156,Terra,MODIS,84,6.2,322,28.6,D,0
-23.1406,131.735,336.5,1.3,1.1,1/11/2000,0156,Terra,MODIS,60,6.2,320.5,18.3,D,0
-23.1422,131.7477,389.6,1.3,1.1,1/11/2000,0156,Terra,MODIS,100,6.2,326,254.3,D,0
-23.1438,131.7605,342.3,1.3,1.1,1/11/2000,0156,Terra,MODIS,74,6.2,323,31.7,D,0
-22.0217,121.278,330,2.3,1.5,1/11/2000,0156,Terra,MODIS,69,6.2,312.2,40.3,D,0
-22.2416,121.4608,328.1,2.2,1.4,1/11/2000,0156,Terra,MODIS,44,6.2,313.5,28,D,0
-22.2456,121.4816,330,2.2,1.4,1/11/2000,0156,Terra,MODIS,59,6.2,316.5,34.8,D,0
-22.2583,121.4788,328.9,2.2,1.4,1/11/2000,0156,Terra,MODIS,41,6.2,312.4,29.8,D,0
-22.7505,119.0597,331.2,3.1,1.7,1/11/2000,0157,Terra,MODIS,28,6.2,311.7,61,D,0
-22.7655,119.0565,331.1,3.1,1.7,1/11/2000,0157,Terra,MODIS,19,6.2,312.6,63.1,D,0
-24.412,128.4248,345.7,1,1,1/11/2000,0157,Terra,MODIS,88,6.2,319.3,29.9,D,0
-24.2903,127.5284,354.2,1,1,1/11/2000,0157,Terra,MODIS,95,6.2,320.4,46.1,D,0
-24.2918,127.5382,357.4,1,1,1/11/2000,0157,Terra,MODIS,98,6.2,321.9,53.1,D,0
-24.4168,128.3936,336.2,1,1,1/11/2000,0157,Terra,MODIS,62,6.2,314.9,16.6,D,0
-24.4235,128.3115,335.4,1,1,1/11/2000,0157,Terra,MODIS,41,6.2,319,12.8,D,0
-24.6446,127.188,347,1,1,1/11/2000,0157,Terra,MODIS,89,6.2,319.6,33.1,D,0
-23.3139,119.3224,333.4,2.9,1.6,1/11/2000,0157,Terra,MODIS,75,6.2,311.1,78.1,D,0
-25.0232,128.9868,344.7,1,1,1/11/2000,0157,Terra,MODIS,88,6.2,314.5,36.6,D,0
-25.0521,128.9927,332.5,1,1,1/11/2000,0157,Terra,MODIS,26,6.2,314,12.7,D,0
-25.1291,128.9533,334.7,1,1,1/11/2000,0157,Terra,MODIS,72,6.2,315.9,15.1,D,0
-25.1312,128.9005,333.1,1,1,1/11/2000,0157,Terra,MODIS,58,6.2,313.8,14.4,D,0
-25.1326,128.9108,353.9,1,1,1/11/2000,0157,Terra,MODIS,96,6.2,315.9,54,D,0
-25.1355,128.9313,335.3,1,1,1/11/2000,0157,Terra,MODIS,47,6.2,314.5,14.5,D,0
-25.1369,128.9415,352.5,1,1,1/11/2000,0157,Terra,MODIS,95,6.2,317.8,48,D,0
-25.1432,128.9196,334.3,1,1,1/11/2000,0157,Terra,MODIS,62,6.2,316.5,14.2,D,0
-25.2894,127.9401,335,1,1,1/11/2000,0157,Terra,MODIS,72,6.2,309.6,18.5,D,0
-25.2908,127.9501,345.9,1,1,1/11/2000,0157,Terra,MODIS,88,6.2,312.3,35.9,D,0
-25.2923,127.96,350.6,1,1,1/11/2000,0157,Terra,MODIS,93,6.2,314.2,44.9,D,0
-25.2937,127.9699,354.2,1,1,1/11/2000,0157,Terra,MODIS,96,6.2,316.1,53.3,D,0
-25.2984,127.9386,378.5,1,1,1/11/2000,0157,Terra,MODIS,100,6.2,314.1,130.9,D,0
-25.2998,127.9485,366.7,1,1,1/11/2000,0157,Terra,MODIS,100,6.2,317,87.5,D,0
-25.3013,127.9584,351.8,1,1,1/11/2000,0157,Terra,MODIS,94,6.2,317.1,48,D,0
-25.3027,127.9684,333.3,1,1,1/11/2000,0157,Terra,MODIS,68,6.2,315.8,14.8,D,0
-25.3279,127.826,360.4,1,1,1/11/2000,0157,Terra,MODIS,100,6.2,315.5,66.2,D,0
-25.3294,127.8359,348.3,1,1,1/11/2000,0157,Terra,MODIS,90,6.2,317.2,37.1,D,0
-25.4148,127.8553,336.6,1,1,1/11/2000,0157,Terra,MODIS,74,6.2,317.5,17.7,D,0
-25.0446,125.0955,342.8,1.1,1.1,1/11/2000,0157,Terra,MODIS,85,6.2,316.7,33.3,D,0
-25.0542,125.0937,335.7,1.1,1.1,1/11/2000,0157,Terra,MODIS,73,6.2,314.6,18.7,D,0
-25.0643,125.0153,339.6,1.2,1.1,1/11/2000,0157,Terra,MODIS,80,6.2,316.3,26.5,D,0
-25.1969,124.9588,333.4,1.2,1.1,1/11/2000,0157,Terra,MODIS,61,6.2,319.1,9.8,D,0
-25.2563,125.0587,339.8,1.1,1.1,1/11/2000,0157,Terra,MODIS,80,6.2,318.7,26.6,D,0
-25.2582,125.07,339.8,1.1,1.1,1/11/2000,0157,Terra,MODIS,80,6.2,317.7,25.8,D,0
-25.2659,125.0569,451.9,1.1,1.1,1/11/2000,0157,Terra,MODIS,100,6.2,330.6,874.8,D,0
-25.2678,125.0682,391.4,1.1,1.1,1/11/2000,0157,Terra,MODIS,100,6.2,321.1,224.6,D,0
-25.3743,125.4813,339.8,1.1,1,1/11/2000,0157,Terra,MODIS,76,6.2,317.7,22.7,D,0
-25.376,125.4921,338.9,1.1,1,1/11/2000,0157,Terra,MODIS,74,6.2,319.4,20.2,D,0
-25.3837,125.4795,334.1,1.1,1,1/11/2000,0157,Terra,MODIS,51,6.2,316.2,13.5,D,0
-25.3854,125.4903,335.4,1.1,1,1/11/2000,0157,Terra,MODIS,56,6.2,317.6,14.5,D,0
-25.4034,125.5426,341.2,1.1,1,1/11/2000,0157,Terra,MODIS,82,6.2,319.9,24.1,D,0
-25.4111,125.53,343,1.1,1,1/11/2000,0157,Terra,MODIS,84,6.2,317.1,26.9,D,0
-25.4128,125.5408,335.9,1.1,1,1/11/2000,0157,Terra,MODIS,61,6.2,317.5,14,D,0
-25.4368,125.5962,342.5,1.1,1,1/11/2000,0157,Terra,MODIS,81,6.2,315.9,27.7,D,0
-25.4451,125.528,342.4,1.1,1,1/11/2000,0157,Terra,MODIS,84,6.2,317.8,28.3,D,0
-25.452,125.5711,352.3,1.1,1,1/11/2000,0157,Terra,MODIS,94,6.2,321.7,50.4,D,0
-25.4538,125.5818,343.7,1.1,1,1/11/2000,0157,Terra,MODIS,68,6.2,316.6,31,D,0
-25.4614,125.5693,374.1,1.1,1,1/11/2000,0157,Terra,MODIS,100,6.2,314.6,124.9,D,0
-25.4631,125.58,338.6,1.1,1,1/11/2000,0157,Terra,MODIS,58,6.2,313.7,23.7,D,0
-25.4688,125.1668,336.8,1.1,1.1,1/11/2000,0157,Terra,MODIS,49,6.2,317.3,17.9,D,0
-25.4706,125.1779,336.4,1.1,1.1,1/11/2000,0157,Terra,MODIS,49,6.2,318.2,16.2,D,0
-25.5031,125.3764,338,1.1,1,1/11/2000,0157,Terra,MODIS,71,6.2,317.5,19.8,D,0
-25.5049,125.3873,336.4,1.1,1,1/11/2000,0157,Terra,MODIS,52,6.2,317.7,17.7,D,0
-25.5085,125.409,354,1.1,1,1/11/2000,0157,Terra,MODIS,95,6.2,316.2,55.5,D,0
-25.5102,125.4199,367.9,1.1,1,1/11/2000,0157,Terra,MODIS,100,6.2,317.6,100.3,D,0
-25.512,125.4308,363.6,1.1,1,1/11/2000,0157,Terra,MODIS,100,6.2,317.1,84.8,D,0
-25.4765,125.1538,354.6,1.1,1.1,1/11/2000,0157,Terra,MODIS,96,6.2,318.3,57.6,D,0
-25.4783,125.1649,359.8,1.1,1.1,1/11/2000,0157,Terra,MODIS,99,6.2,318.8,72.3,D,0
-25.5108,125.3636,338.7,1.1,1,1/11/2000,0157,Terra,MODIS,77,6.2,315.5,22.4,D,0
-25.5125,125.3745,393.3,1.1,1,1/11/2000,0157,Terra,MODIS,100,6.2,321.2,225.2,D,0
-25.5143,125.3854,349.6,1.1,1,1/11/2000,0157,Terra,MODIS,92,6.2,317.2,47.5,D,0
-25.5179,125.4072,344.9,1.1,1,1/11/2000,0157,Terra,MODIS,87,6.2,311.9,37.1,D,0
-25.5196,125.4181,331.2,1.1,1,1/11/2000,0157,Terra,MODIS,28,6.2,312.1,12.5,D,0
-25.5232,125.4398,343.4,1.1,1,1/11/2000,0157,Terra,MODIS,85,6.2,315.6,32.1,D,0
-25.5249,125.4507,348.3,1.1,1,1/11/2000,0157,Terra,MODIS,91,6.2,317.2,43.1,D,0
-25.4842,125.1408,352.3,1.1,1.1,1/11/2000,0157,Terra,MODIS,94,6.2,318.8,56.6,D,0
-25.486,125.1519,378.3,1.1,1.1,1/11/2000,0157,Terra,MODIS,100,6.2,319,147.6,D,0
-25.4878,125.1631,352.3,1.1,1.1,1/11/2000,0157,Terra,MODIS,87,6.2,314.2,51.5,D,0
-25.5325,125.438,386.4,1.1,1,1/11/2000,0157,Terra,MODIS,100,6.2,320.8,186.3,D,0
-25.5343,125.4489,353.2,1.1,1,1/11/2000,0157,Terra,MODIS,95,6.2,316.4,57.2,D,0
-25.4918,125.1277,340,1.1,1.1,1/11/2000,0157,Terra,MODIS,81,6.2,312.9,28.9,D,0
-25.4937,125.1389,397.4,1.1,1.1,1/11/2000,0157,Terra,MODIS,100,6.2,317.4,262.8,D,0
-25.4955,125.15,343.3,1.1,1.1,1/11/2000,0157,Terra,MODIS,78,6.2,310.5,34.5,D,0
-25.5009,125.1834,339.6,1.1,1.1,1/11/2000,0157,Terra,MODIS,74,6.2,318.4,20.7,D,0
-25.5027,125.1945,339.3,1.1,1.1,1/11/2000,0157,Terra,MODIS,80,6.2,318.9,18.7,D,0
-25.5086,125.1704,354.5,1.1,1.1,1/11/2000,0157,Terra,MODIS,96,6.2,317.5,62,D,0
-25.5104,125.1816,348.9,1.1,1.1,1/11/2000,0157,Terra,MODIS,91,6.2,317.4,44.8,D,0
-25.5163,125.1574,348.5,1.1,1.1,1/11/2000,0157,Terra,MODIS,91,6.2,311,49.8,D,0
-25.5181,125.1686,445,1.1,1.1,1/11/2000,0157,Terra,MODIS,100,6.2,329.1,752.6,D,0
-25.5199,125.1797,374.2,1.1,1.1,1/11/2000,0157,Terra,MODIS,100,6.2,315.7,132.7,D,0
-25.9048,124.3978,332.5,1.2,1.1,1/11/2000,0157,Terra,MODIS,66,6.2,317.7,12.5,D,0
-26.5508,125.3382,348.8,1.1,1,1/11/2000,0157,Terra,MODIS,91,6.2,318.1,42.7,D,0
-26.5998,125.3673,331,1.1,1,1/11/2000,0157,Terra,MODIS,62,6.2,317.7,9.8,D,0
-27.2612,121.6272,334,1.7,1.3,1/11/2000,0158,Terra,MODIS,77,6.2,312.9,36.1,D,0
-27.3023,121.5298,332.4,1.7,1.3,1/11/2000,0158,Terra,MODIS,61,6.2,313.9,26.4,D,0
-27.3055,121.5467,337.8,1.7,1.3,1/11/2000,0158,Terra,MODIS,82,6.2,312.7,44.9,D,0
-27.3019,121.5406,335.1,1.7,1.3,1/11/2000,0158,Terra,MODIS,76,6.2,314.1,34.2,D,0
-27.0335,119.5713,336.9,2.3,1.5,1/11/2000,0158,Terra,MODIS,56,6.2,315.7,66.4,D,0
-27.0381,119.5943,334.9,2.3,1.5,1/11/2000,0158,Terra,MODIS,61,6.2,311.8,59.6,D,0
-27.0336,119.5895,331.9,2.3,1.5,1/11/2000,0158,Terra,MODIS,49,6.2,313.3,48.2,D,0
-27.042,119.5632,336.8,2.3,1.5,1/11/2000,0158,Terra,MODIS,18,6.2,314.5,64.6,D,0
-27.0467,119.5863,341,2.3,1.5,1/11/2000,0158,Terra,MODIS,75,6.2,310.7,91.7,D,0
-27.0504,119.5368,335,2.3,1.5,1/11/2000,0158,Terra,MODIS,24,6.2,315.8,61.6,D,0
-27.0589,119.5103,345.7,2.3,1.5,1/11/2000,0158,Terra,MODIS,87,6.2,310.3,130.1,D,0
-27.0636,119.5335,365.1,2.3,1.5,1/11/2000,0158,Terra,MODIS,100,6.2,316.1,292.8,D,0
-27.0682,119.5566,344.9,2.3,1.5,1/11/2000,0158,Terra,MODIS,82,6.2,311.4,125.1,D,0
-27.0767,119.5302,329,2.3,1.5,1/11/2000,0158,Terra,MODIS,45,6.2,304,49.1,D,0
-33.8248,121.1138,325.5,1.3,1.1,1/11/2000,0159,Terra,MODIS,69,6.2,302.3,19.2,D,0
-34.4552,150.867,310.6,2.9,1.6,1/11/2000,1223,Terra,MODIS,72,6.2,283.4,62.3,N,2
-34.4559,150.8604,310.5,2.9,1.6,1/11/2000,1223,Terra,MODIS,71,6.2,283.2,61.8,N,0
-24.3072,150.0775,310.5,2.5,1.5,1/11/2000,1226,Terra,MODIS,80,6.2,285.3,40.2,N,0
-24.2723,149.9969,302.4,2.6,1.5,1/11/2000,1226,Terra,MODIS,49,6.2,286,20.4,N,0
